Version;ID;Gender;Age;Education;Nationality;Residence;Income;Clothes;JeansFreq;JeansPay;ConcernEnv;ConcernSwt;Skepticism;Question;Price1;Origin1;Fiber1;Wash1;Dry1;Env1;Labor1;EnvLabor1;Price2;Origin2;Fiber2;Wash2;Dry2;Env2;Labor2;EnvLabor2;Choice
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;83;1;43;4;0;1;15000;190;1;65;1.666666667;3.2;4.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;1
2;84;1;24;4;1;1;5000;30;1;65;7;5.4;7;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;85;0;21;3;0;0;5000;210;1;35;7;5.6;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;86;0;23;3;0;1;5000;30;0;25;6.5;5.2;4.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;87;1;30;4;0;1;5000;10;1;35;6.5;6.2;6.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;88;1;28;4;0;1;5000;10;0;15;7;6.2;3.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;89;1;25;4;0;1;5000;10;0;15;5.5;5.8;2.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;90;0;38;4;1;1;35000;10;0;45;7;7;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;91;0;37;4;1;1;5000;30;1;25;5.333333333;6.6;6.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;2
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;92;0;34;3;1;1;5000;190;1;45;6.333333333;4.8;5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;93;0;23;4;1;1;5000;30;1;35;6.833333333;4.8;2.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;94;0;24;4;0;0;5000;10;1;25;6.833333333;5.8;4.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;2
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;95;0;26;4;1;1;35000;110;1;95;6.666666667;6.4;3;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;96;0;45;4;1;1;105000;70;1;75;5.833333333;5;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;97;1;20;3;0;0;5000;10;1;15;5.833333333;4;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;98;1;20;0;0;0;25000;10;0;15;5.666666667;4.6;4.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
